"ProjectID","TransactionID","TransactionTitle","WrittenDescription","ProcurementCategory","TenderNoticeSource","ContractAwardID","ContractorName","ContractorCountry","ContractAmount","ContractCurrency","ContractAmountUsd","DateOfAward","StartDate","EndDate","ContractAwardSource"
"OAP1","OAP1-551","Fabrication of steel parts of  Faksinda Dovan Induwa Trail bridge (SSTB) and transportation up to road head Num.","Fabrication of steel parts of  Faksinda Dovan Induwa Trail bridge (SSTB) and transportation up to road head Num.","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-552","Fabrication of steel parts of Simali Trail bridge (SSTB) and transportation up to road head Num","Fabrication of steel parts of Simali Trail bridge (SSTB) and transportation up to road head Num","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-553","Fabrication of steel parts of  Isuwa Trail bridge (SSTB) and transportation up to road head Num.","Fabrication of steel parts of  Isuwa Trail bridge (SSTB) and transportation up to road head Num.","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-554","Fabrication of steel parts of Bhoti Khola Trail bridge (Truss Type) and transportation up to road head Sabhapokhari","Fabrication of steel parts of Bhoti Khola Trail bridge (Truss Type) and transportation up to road head Sabhapokhari","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-555","Fabrication of steel parts of  Khekuwa khola Trail bridge (Truss Type) and transportation up to road head Khekuwa khola(site) Syabun.","Fabrication of steel parts of  Khekuwa khola Trail bridge (Truss Type) and transportation up to road head Khekuwa khola(site) Syabun.","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-556","Fabrication of steel parts of Sibekpaphedi Trail bridge (SSTB) and transportation up to road head Sabhapokhari.","Fabrication of steel parts of Sibekpaphedi Trail bridge (SSTB) and transportation up to road head Sabhapokhari.","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-557","Fabrication of steel parts of  Thankharka Trail bridge (SSTB) and transportation up to road head Num.","Fabrication of steel parts of  Thankharka Trail bridge (SSTB) and transportation up to road head Num.","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-558","Fabrication of steel parts of Hemuwaphedi  Trail bridge (SSTB and transportation up to road head Num","Fabrication of steel parts of Hemuwaphedi  Trail bridge (SSTB and transportation up to road head Num","Goods","http://edolidar.gov.np/tender_details.php?tid=35457","","","","","","","","","",""
"OAP1","OAP1-56","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD","Civil Works","","292","M/S DHANTHAN CONSTRUCTION PVT. LTD.","Nepal","66000","USD","66000","2006-04-04","","","http://search.worldbank.org/wcontractdata/contractdetails/1266683"
"OAP1","OAP1-57","DHADING DISTRICT: DHADINGBESI-SALYANTAR ROAD","DHADING DISTRICT: DHADINGBESI-SALYANTAR ROAD: CH: 13+249 TO 17+918","Civil Works","","293","OASIS ENGINEERING & BUILDERS (P) LTD.","Nepal","156000","USD","156000","2007-08-22","","","http://search.worldbank.org/wcontractdata/contractdetails/1273717"
"OAP1","OAP1-58","LOCAL NGO FOR SOCIAL ASPECT CLUSTER VI (SARLAHI, SIRAHA & DHANUSHA)","LOCAL NGO FOR SOCIAL ASPECT CLUSTER VI (SARLAHI, SIRAHA & DHANUSHA)","Consultant Services","","294","BAGMATI WELFARE SOCIETY NEPAL","Nepal","69000","USD","69000","2007-05-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1270832"
"OAP1","OAP1-59","RAUTAHAT DISTRICT: PACKAGE A SLICE 1: GAUR-GANGA PIPRA-SAMANPUR-SANTAPUR ROAD","RAUTAHAT DISTRICT: PACKAGE A SLICE 1: GAUR-GANGA PIPRA-SAMANPUR-SANTAPUR ROAD","Civil Works","","295","M/S KASTAMANDAP CONSTRUCTION P. LTD.","Nepal","84000","USD","84000","2006-05-16","","","http://search.worldbank.org/wcontractdata/contractdetails/1259719"
"OAP1","OAP1-6","CONSULTING SERVICES FOR SR. ROAD ENGINEER","CONSULTING SERVICES FOR SR. ROAD ENGINEER","Consultant Services","","296","INDIVIDUAL CONSULTANT","World","14000","USD","14000","2005-02-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1248345"
"OAP1","OAP1-60","UDAYAPUR DISTRICT: BETINI-MAJHKHARKA DISTRICT ROAD PROGRAM 16.40 KM","UDAYAPUR DISTRICT: BETINI-MAJHKHARKA DISTRICT ROAD PROGRAM 16.40 KM","Civil Works","","297","UDAYAPUR DISTRICT: BETINI-MASKHARKA ROAD CONSTRUCTION USER'S COMMITTEE","Nepal","500000","USD","500000","2008-03-12","","","http://search.worldbank.org/wcontractdata/contractdetails/1276276"
"OAP1","OAP1-61","Construction of Baidhnath Khola Bridge, Udayapur","Construction of Baidhnath Khola Bridge, Udayapur","Civil Works","","298","M/S RAYAMAJHI CONSTRUCTION PVT. LTD","Nepal","251000","USD","251000","2012-05-04","","","http://search.worldbank.org/wcontractdata/contractdetails/1318940"
"OAP1","OAP1-62","KAPILVASTU DISTRICT: CHAKARCHAUDA-PAKADI-M.R.M. (PIPARA) ROAD: CH: 0+000 TO CH 14+000","KAPILVASTU DISTRICT: CHAKARCHAUDA-PAKADI-M.R.M. (PIPARA) ROAD: CH: 0+000 TO CH 14+000","Civil Works","","299","MAHALAXMI CONSTRUCTION CONCERN (P) LTD.","Nepal","225000","USD","225000","2007-11-05","","","http://search.worldbank.org/wcontractdata/contractdetails/1273963"
"OAP1","OAP1-63","Construction of Parasan-Tribhuvanbasti- Laxmipur- Belauri Road","Construction of Parasan-Tribhuvanbasti- Laxmipur- Belauri Road","Civil Works","http://edolidar.gov.np/tender_details.php?tid=321","300","SHANIDEV NIRMAN SEWA","Nepal","77000","USD","77000","2012-02-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1317592"
"OAP1","OAP1-64","Social Development Expert for 18 Months","Social Development Expert for 18 Months","Consultant Services","","301","SHAMBHU PRASAD KATTEL","Nepal","49000","USD","49000","2012-06-19","","","http://search.worldbank.org/wcontractdata/contractdetails/1321237"
"OAP1","OAP1-65","Road Improvement works of Dang Kalakate-Gadhawa Road","Road Improvement works of Dang Kalakate-Gadhawa Road","Civil Works","http://edolidar.gov.np/tender_details.php?tid=712","302","SHIVA SHAKTI CONSTRUCTION COMPANY","Nepal","225000","USD","225000","2012-02-09","","","http://search.worldbank.org/wcontractdata/contractdetails/1315450"
"OAP1","OAP1-66","BARDIYA DISTRICT: RAJAPUR RING ROAD","BARDIYA DISTRICT: RAJAPUR RING ROAD:CH.36+608 TO 47 +318","Civil Works","","303","MAHALAXMI CONSTRUCTION CONCERN (P) LTD.","Nepal","316000","USD","316000","2007-07-03","","","http://search.worldbank.org/wcontractdata/contractdetails/1270524"
"OAP1","OAP1-67","NUWAKOT DISTRICT: TRISHULI -DEURALI-MEGHANG RURAL ROAD: PACKAGE A-2","NUWAKOT DISTRICT: TRISHULI -DEURALI-MEGHANG RURAL ROAD: PACKAGE A-2","Civil Works","","304","M/S GULLIVER WORLD CONSTRUCTION PVT. LTD.","Nepal","76000","USD","76000","2006-06-23","","","http://search.worldbank.org/wcontractdata/contractdetails/1260230"
"OAP1","OAP1-68","UDAYAPUR DISTRICT:GAIGHAT-NEPALTAR RURAL ROAD","UDAYAPUR DISTRICT:GAIGHAT-NEPALTAR RURAL ROAD: CH: 28+000 TO 36+610","Civil Works","","305","SAGARMATHA GHIMIRE NIRMAN SEWA","Nepal","311000","USD","311000","2008-07-09","","","http://search.worldbank.org/wcontractdata/contractdetails/1275638"
"OAP1","OAP1-69","RUPANDEHI DISTRICT: DHAKDHAI-KHAIRENI ROAD: CONSTRUCTION OF OTTA SEAL ROAD: CH 8+380 TO 16+380","RUPANDEHI DISTRICT: DHAKDHAI-KHAIRENI ROAD: CONSTRUCTION OF OTTA SEAL ROAD: CH 8+380 TO 16+380","Civil Works","","306","PACIFIC BUILDERS P. LTD.","Nepal","127000","USD","127000","2007-06-25","","","http://search.worldbank.org/wcontractdata/contractdetails/1274187"
"OAP1","OAP1-7","HIRING OF INDIVIDUAL CONSULTANT - GEO-TECHNICAL AND ENVIRONMENT ADVISOR","HIRING OF INDIVIDUAL CONSULTANT - GEO-TECHNICAL AND ENVIRONMENT ADVISOR","Consultant Services","","307","INDIVIDUAL CONSULTANT","World","9000","USD","9000","2004-05-06","","","http://search.worldbank.org/wcontractdata/contractdetails/1239593"
"OAP1","OAP1-70","RAUTAHAT DISTRICT: PACKAGE B/1:GAUR-BANJARA-AURAIYA-DUMARIYA-BASANPATEE-INERWARI ROAD","RAUTAHAT DISTRICT: PACKAGE B/1:GAUR-BANJARA-AURAIYA-DUMARIYA-BASANPATEE-INERWARI ROAD","Civil Works","","308","M/S D.S. CONSTRUCTION PVT. LTD.","Nepal","75000","USD","75000","2006-04-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1259723"
"OAP1","OAP1-71","UDAYAPUR DISTRICT: BETINI-MASKHARKA ROAD","UDAYAPUR DISTRICT: BETINI-MASKHARKA ROAD 3.64 KM","Civil Works","","309","UDAYAPUR DISTRICT: BETINI-MASKHARKA ROAD CONSTRUCTION USER'S COMMITTEE","Nepal","122000","USD","122000","2007-06-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1276274"
"OAP1","OAP1-72","PROJECT SUPPORT CONSULTING FIRM","PROJECT SUPPORT CONSULTING FIRM","Consultant Services","","310","JV OF ITECO NEPAL (P) LTD. AND FULL BRIGHT CONSULTANCY (P) LTD.","Nepal","392000","USD","392000","2006-06-12","","","http://search.worldbank.org/wcontractdata/contractdetails/1259508"
"OAP1","OAP1-73","SUPPLY AND DELIVERY OF LAB EQUIPMENT AND L.B.T. TOOLS","SUPPLY AND DELIVERY OF LAB EQUIPMENT AND L.B.T. TOOLS","Goods","","311","BASULING SUPPLIERS","Nepal","77000","USD","77000","2008-06-03","","","http://search.worldbank.org/wcontractdata/contractdetails/1276232"
"OAP1","OAP1-74","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD","MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD","Civil Works","","312","M/S HIMSAGARMATHA CONSTRUCTION PVT. LTD.","Nepal","81000","USD","81000","2006-03-30","","","http://search.worldbank.org/wcontractdata/contractdetails/1266682"
"OAP1","OAP1-75","KAILALI DISTRICT: KHUTIYA-MATIYARI ROAD: (CH:5+000 TO 10+150 KM) PACKAGE A SLICE 2","KAILALI DISTRICT: KHUTIYA-MATIYARI ROAD: (CH:5+000 TO 10+150 KM) PACKAGE A SLICE 2","Civil Works","","313","RAJENDRA NIRMAN SEWA PVT. LTD.","Nepal","102000","USD","102000","2006-11-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1263670"
"OAP1","OAP1-76","KAPILVASTU DISTRICT: IMILIYA-MAHARAJGANJ-HARDAUNA ROAD: (CH: 17+100 - 18+450)","KAPILVASTU DISTRICT: IMILIYA-MAHARAJGANJ-HARDAUNA ROAD: (CH: 17+100 - 18+450)","Civil Works","","314","RAYAMAJHI CONSTRUCTION PVT. LTD.","Nepal","60000","USD","60000","2006-07-05","","","http://search.worldbank.org/wcontractdata/contractdetails/1273922"
"OAP1","OAP1-77","KASKI DISTRICT: UPGRADING WORKS OF LAMACHAUR-MACHHAPUCHHRE ROAD","KASKI DISTRICT: UPGRADING WORKS OF LAMACHAUR-MACHHAPUCHHRE ROAD","Civil Works","","315","M/S HIMDUNG AND THOKAR CONSTRUCTION PVT. LTD.","Nepal","231000","USD","231000","2007-11-19","","","http://search.worldbank.org/wcontractdata/contractdetails/1271766"
"OAP1","OAP1-78","UDAYPUR DISTRICT: PACKAGE B: GAIGHAT-BELTAR-CHATARA ROAD","UDAYPUR DISTRICT: PACKAGE B: GAIGHAT-BELTAR-CHATARA ROAD","Civil Works","","316","ELITE/PURBA PASHIM NIRMAN SEWA J/V","Nepal","35000","USD","35000","2006-06-07","","","http://search.worldbank.org/wcontractdata/contractdetails/1260299"
"OAP1","OAP1-79","LOCAL NGO FOR SOCIAL ASPECT CLUSTER III (KASKI, SYANGJA, PALPA)","LOCAL NGO FOR SOCIAL ASPECT CLUSTER III (KASKI, SYANGJA, PALPA)","Consultant Services","","317","SURYA KIRAN YOUWA SAMAJ","Nepal","106000","USD","106000","2007-05-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1270828"
"OAP1","OAP1-8","Dobilla-Bagmara Road","Dobilla-Bagmara Road","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Kaski.pdf","318","NAYA BATO NIRMAN SEWA","Nepal","165000","USD","165000","2010-12-07","","","http://search.worldbank.org/wcontractdata/contractdetails/1299851"
"OAP1","OAP1-80","Construction work of Redcross- Baghphanta Road","Construction work of Redcross- Baghphanta Road","Civil Works","http://edolidar.gov.np/tender_details.php?tid=321","319","LAMA BUILDERS COMPANY PVT. LTD.","Nepal","55000","USD","55000","2012-02-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1317597"
"OAP1","OAP1-81","Dhadingbesi-Salyantar Road","Dhadingbesi-Salyantar Road (Chainage 17+918 km to Chainage 23+180 km)","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-dhading.pdf","320","S.B.A NIRMAN SEWA PVT. LTD.","Nepal","133000","USD","133000","2010-11-28","","","http://search.worldbank.org/wcontractdata/contractdetails/1298584"
"OAP1","OAP1-82","Construction work of Sadakpur( Bauniva)-Joshipur- Bhaleni Road","Construction work of Sadakpur( Bauniva)-Joshipur- Bhaleni Road","Civil Works","","321","K.S. CONSTRUCTION PVT. LTD.","Nepal","222000","USD","222000","2012-06-03","","","http://search.worldbank.org/wcontractdata/contractdetails/1319837"
"OAP1","OAP1-83","BANKE DISTRICT: MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD","BANKE DISTRICT: MRM-TITIHIRIYA-SONPUR-UDHARAPUR ROAD: CH-+000 TO 0+209, 3+340 TO 2+540, 5+250 TO 5+775 (ROAD DRAIN)","Civil Works","","322","VIJAYA CONSTRUCTION","Nepal","23000","USD","23000","2007-06-20","","","http://search.worldbank.org/wcontractdata/contractdetails/1274760"
"OAP1","OAP1-84","KASKI DISTRICT: LAMACHAUR-MACHHAPUCHHRE ROAD: PACKAGE A SLICE 1","KASKI DISTRICT: LAMACHAUR-MACHHAPUCHHRE ROAD: PACKAGE A SLICE 1","Civil Works","","323","J/V OF AMAR CONSTRUCTION & AINA NIRMAN SEWA","Nepal","130000","USD","130000","2006-06-05","","","http://search.worldbank.org/wcontractdata/contractdetails/1260232"
"OAP1","OAP1-85","DHADING DISTRICT: DHADING BESI - SALYANTAR ROAD: CH:4+000 - 8+000","DHADING DISTRICT: DHADING BESI - SALYANTAR ROAD: CH:4+000 - 8+000","Civil Works","","324","SAGARMATHA GHIMIRE NIRMAN SEWA","Nepal","93000","USD","93000","2006-07-10","","","http://search.worldbank.org/wcontractdata/contractdetails/1273709"
"OAP1","OAP1-86","MAHOTTARI DISTRICT: PACKAGE A SLICE 1: JALESHWAR-MADAI-RAUZA-BARDIBAS ROAD","MAHOTTARI DISTRICT: PACKAGE A SLICE 1: JALESHWAR-MADAI-RAUZA-BARDIBAS ROAD","Civil Works","","325","KAMAL JEET NIRMAN SEWA","Nepal","83000","USD","83000","2006-06-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1260292"
"OAP1","OAP1-87","SYANGJA DISTRICT: RANGKOHLA-BIRUWA RURUAL ROAD: PACKAGE A SLICE 2","SYANGJA DISTRICT: RANGKOHLA-BIRUWA RURUAL ROAD: PACKAGE A SLICE 2","Civil Works","","326","M/S LOHANI & BROTHERS PVT. LTD.","Nepal","106000","USD","106000","2006-05-01","","","http://search.worldbank.org/wcontractdata/contractdetails/1263333"
"OAP1","OAP1-88","RUPENDEHI DISTRICT: PACKAGE B: SLICE 2: MUKUNDGADH-SAMARA-TARENI ROAD","RUPENDEHI DISTRICT: PACKAGE B: SLICE 2: MUKUNDGADH-SAMARA-TARENI ROAD","Civil Works","","327","M/S CHANDRA AND BASANTA CONSTRUCTION","Nepal","146000","USD","146000","2006-02-09","","","http://search.worldbank.org/wcontractdata/contractdetails/1262314"
"OAP1","OAP1-89","Construction of Bahurai-Simraungadh- Aruwa Nandi Road","Construction of Bahurai-Simraungadh- Aruwa Nandi Road","Civil Works","http://edolidar.gov.np/tender_details.php?tid=537","328","MS.KALIKA CONSTRUCTION PVT.LTD","Nepal","104000","USD","104000","2012-05-21","","","http://search.worldbank.org/wcontractdata/contractdetails/1318720"
"OAP1","OAP1-9","KAILALI DISTRICT: KHUTIYA-MATIYARI ROAD","KAILALI DISTRICT: KHUTIYA-MATIYARI ROAD (CH 0+000 TO 10+ 150 KM) MISSING QUANTITIES","Civil Works","","329","RAJENDRA NIRMAN SEWA PVT. LTD.","Nepal","30000","USD","30000","2007-06-07","","","http://search.worldbank.org/wcontractdata/contractdetails/1267537"
"OAP1","OAP1-90","Arghakhanchi: Sandhikharka-Dharapani-Chujathati Rural Road","Arghakhanchi: Sandhikharka-Dharapani-Chujathati Rural Road","Civil Works","http://raidp.gov.np/wp-content/uploads/2012/01/IFB-Arghakhanchi.pdf","330","KHANI NIRMAN SEWA P. LTD.","Nepal","341000","USD","341000","2011-05-15","","","http://search.worldbank.org/wcontractdata/contractdetails/1306948"
"OAP1","OAP1-91","BARDIYA DISTRICT: RAJAPUR RING ROAD: PACKAGE A, SLICE 3","BARDIYA DISTRICT: RAJAPUR RING ROAD: PACKAGE A, SLICE 3","Civil Works","","331","M/S HIMSAGARMATHA CONSTRUCTION PVT. LTD.","Nepal","86000","USD","86000","2006-12-28","","","http://search.worldbank.org/wcontractdata/contractdetails/1264126"
"OAP1","OAP1-92","Construction of Madhwaliya-Bhutan Bridga","Construction of Madhwaliya-Bhutan Bridga","Civil Works","","332","M/S.BOKHIM & SON CONSTRUCTION PVT. LTD","Nepal","113000","USD","113000","2012-03-11","","","http://search.worldbank.org/wcontractdata/contractdetails/1317675"
